2006-2	1118.607	1.00003287671232	0.0	0.0
2006-3	1420.328	1.21113230620967	0.26972922572449487	0.21109248947030057
2006-4	1436.074	1.20997134215674	0.011086171644859564	-0.0009585773965218589
2007-1	2067.092	1.69107320203781	0.43940493317196744	0.3976142600398449
2007-2	2850.107	2.24360536292874	0.37880026626778096	0.32673462049135826
2007-3	3757.655	2.88380218791345	0.3184259397980498	0.2853428840752167
2007-4	5653.136	4.08293354171002	0.5044318863759446	0.4158160912778109
2008-1	5385.103	3.84079825361662	-0.047413152628912575	-0.059304244269425
2008-2	3582.855	3.00076001213697	-0.3346728929790201	-0.21871449266793502
2008-3	2698.347	2.51434798105063	-0.2468723964547825	-0.16209627864906975
2008-4	2128.696	2.24399359903324	-0.21111109875786926	-0.10752464816123873
2009-1	1882.959	2.13036856388417	-0.11544015679082399	-0.050635186837441185
2009-2	2548.222	2.72644015316914	0.35330721486766314	0.2797974019097378
2009-3	3237.903	3.37849035605332	0.2706518505844465	0.2391580838942145
2009-4	3163.708	3.34239595344895	-0.022914522145969077	-0.01068358905914855
2010-1	3535.229	3.62080874744676	0.11743213975499626	0.08329737047177836
2010-2	3391.935	3.45601774915505	-0.04053315923805781	-0.04551220729565275
2010-3	2526.071	2.86474917860255	-0.255271401132392	-0.1710837771875036
2010-4	3044.233	3.24749134181385	0.2051256674891562	0.13360407468482283
2011-1	3189.682	3.40097126296974	0.047778537319580865	0.04726107170163098
2011-2	3272.729	3.45900256031965	0.026036137771727724	0.01706315427647485
2011-3	3049.745	3.28071906223783	-0.06813396404040785	-0.05154188092458215
2011-4	2557.082	2.95214729746416	-0.16154235845947776	-0.10015236249749039
2012-1	2298.753	2.76249762338786	-0.10102491824665762	-0.06424126405860758
2012-2	2512.832	2.89410598315933	0.09312831783145023	0.0476410761975855
2012-3	2465.238	2.8185020021423	-0.018940382803148022	-0.026123432057072554
2012-4	2270.054	2.69149155376431	-0.07917450566638992	-0.045063103833685926
2013-1	2524.409	2.88716811239681	0.1120479953340317	0.07270190328438055
2013-2	2493.187	2.8687025677343	-0.012368043371735802	-0.006395728943951522
2013-3	2213.317	2.62659997130287	-0.1122539143674341	-0.08439445732522999
2013-4	2441.811	2.83753220878518	0.10323600279580383	0.08030619043130571
2014-1	2321.978	2.70464144156654	-0.04907546079528681	-0.04683321895244117
2014-2	2163.115	2.57195988216998	-0.06841709955908294	-0.04905698676261881
2014-3	2164.559	2.57017486166807	0.0006675558164963097	-0.0006940312383114775
2014-4	2478.383	2.85780703935168	0.1449828810395095	0.1119115208748613
2015-1	3641.541	4.06481053769102	0.4693213276559759	0.42235304263690254
2015-2	4123.895	4.4512911190045	0.1324587585310725	0.09507960524354885
2015-3	4253.021	4.65653025139355	0.03131166045692223	0.04610777567721744
2015-4	3296.482	3.93825991351856	-0.2249081300092334	-0.1542501173830095
2016-1	3469.0662	4.02519143087008	0.05235405501986671	0.022073585608993612
2016-2	3221.8948	3.77930175989768	-0.07125012488951643	-0.06108769612461594
2016-3	3154.2003	3.68140761236084	-0.021010772915366467	-0.02590270736663552
