834.7291	1.0
837.6456	1.003493947916755
841.904	1.0085954832531896
845.5831	1.0130030209801
839.7914	1.006064602276355
850.0127	1.0183096527963382
841.0054	1.0075189663329096
842.2701	1.0090340686577237
854.2914	1.0234355073999455
856.3908	1.02595057486315
869.5721	1.0417416860152593
906.5923	1.0860916433846621
935.4832	1.120702752545706
950.2363	1.1383768698132124
942.0682	1.1285915394587298
977.0423	1.1704902824161754
1025.5562	1.2286096171799927
994.5005	1.1914050917836696
1002.5584	1.201058403259213
1003.3872	1.2020513002362083
1032.0248	1.236358957654645
1042.4388	1.2488348615137532
994.2869	1.1911492003812971
982.4858	1.1770115597982627
988.0349	1.1836593452893878
1008.7558	1.2084828479083813
1036.9601	1.2422714147619869
1050.0692	1.2579760307865149
1041.3058	1.2474775349271998
1076.391	1.2895093749576958
1070.7769	1.2827837198918788
1085.199	1.3000613013251845
1078.9152	1.2925333500413485
1009.2548	1.2090806466433242
1012.1315	1.2090806466433242
987.3135	1.2090806466433242
991.8453	1.2090806466433242
994.3328	1.2090806466433242
985.5009	1.2090806466433242
987.7496	1.2090806466433242
1011.898	1.2090806466433242
1025.8649	1.2090806466433242
1031.5989	1.2158387182255106
1028.3488	1.2120081621652972
1027.6147	1.2111429545705146
1037.0996	1.2223218232747146
1055.9324	1.2445180929805055
1059.0979	1.2482489397878673
1058.5741	1.2476315910095714
1081.3623	1.2744896807949195
1080.6188	1.2736133943942645
1100.1547	1.2966383352073867
1093.5963	1.2889086287782596
1084.1311	1.2777529784225372
1107.6079	1.3054226496678598
1104.4675	1.3017213856293703
1108.7241	1.3067381989353932
1115.8075	1.3150866684584595
1116.0402	1.3153609278336207
1052.6368	1.2406339107854838
1061.3094	1.2508554056588137
1076.1239	1.2683157215734118
1079.6379	1.272457309215512
1052.6863	1.2406922513057697
1060.1097	1.2406922513057697
1068.1447	1.2500959594684644
1069.6726	1.2518841269484622
1083.76	1.26837122070965
1084.3228	1.2690298899011825
1072.3225	1.2549854195757582
1062.0027	1.2429077111131102
1022.4216	1.1965842371668207
1011.9296	1.1965842371668207
1006.6321	1.1965842371668207
1004.5751	1.1965842371668207
977.358	1.1965842371668207
959.9202	1.1965842371668207
984.9738	1.1965842371668207
984.8623	1.1965842371668207
1001.6458	1.1965842371668207
1005.5286	1.1965842371668207
980.0297	1.1965842371668207
997.2394	1.1965842371668207
1012.2017	1.1965842371668207
1004.5042	1.1965842371668207
1000.379	1.1965842371668207
1004.1096	1.1965842371668207
1015.2399	1.1965842371668207
1014.1895	1.1965842371668207
1021.3542	1.1965842371668207
1023.8557	1.1965842371668207
1047.027	1.1965842371668205
1049.4398	1.1993416812894995
1055.2805	1.2060166663223786
1060.5402	1.2120276613704777
1042.8418	1.191801223596597
1060.4158	1.2118854920863011
1062.9619	1.2147952767683108
1067.8445	1.220375306888251
1052.8311	1.2032173942591784
1055.335	1.2060789510971988
1060.9008	1.212439769440205
1066.6416	1.219000584766579
1056.8103	1.207764982808981
1056.9244	1.2078953808421364
1073.1227	1.226407444474592
1085.7736	1.2408653978282056
1088.2921	1.2437436401288382
1090.194	1.245917207344075
1096.2754	1.252867273942077
1086.4178	1.2416016152949785
1085.8906	1.2409991100970854
1077.8956	1.2318621050569587
1087.9795	1.2433863883745488
1099.024	1.2560084837048402
1110.8059	1.2694733091810466
1133.9972	1.2959772522688626
1137.056	1.2994729709701434
1137.5374	1.3000231341003894
1127.1134	1.2881101709311236
1131.6062	1.2932447220561119
1123.9415	1.284485197036592
1121.4612	1.2816506112203288
1137.8414	1.300370557431496
1141.6007	1.3046668354861988
1138.728	1.3013837992912307
1108.8994	1.2672944849022472
1135.2047	1.2973572314540975
1135.3391	1.2975108291373236
1136.5454	1.2988894369146726
1120.6229	1.280692568528004
1122.6014	1.2829536772799601
1135.4869	1.2976797408752763
1143.5897	1.3069399440571572
1141.9133	1.3050240872404881
1148.2012	1.312210150278864
1154.0616	1.3189076492578706
1153.9277	1.3187546229945968
1144.3718	1.3078337591468236
1161.6737	1.3276070608983894
1141.1383	1.3041383863141471
1113.8838	1.272990856124512
1126.5345	1.2874485809101441
1152.0699	1.3166314550191687
1145.5771	1.3092112240842677
1163.3094	1.3294764041309268
1175.9636	1.3439381288562264
1187.8259	1.357494838660791
1198.8578	1.37010253420828
1206.4821	1.3788158884956392
1212.9031	1.3861540635253646
1228.7111	1.4042200767429158
1227.4738	1.4028060409285132
1242.563	1.420050580822382
1271.604	1.4532397945022217
1280.8951	1.4638580343431624
1313.7063	1.501355983032669
1323.9677	1.5130831204333888
1309.8341	1.4969306783526968
1303.8674	1.4901116954917932
1257.4514	1.4370656384633351
1307.3463	1.494087521237146
1314.1241	1.5018334615449598
1317.0665	1.5051961536813034
1338.6019	1.5298076681705022
1359.7072	1.5539276472165795
1389.6375	1.588133188423897
1394.8801	1.5941246409096217
1410.3427	1.6117959172240008
1392.7162	1.5916516496392865
1384.3812	1.5821260790314746
1409.0497	1.6103182252268924
1403.5743	1.604060719611294
1427.0972	1.6309436284115935
1415.7869	1.618017766234565
1449.5112	1.656559242041287
1461.2643	1.6699911537282306
1474.4288	1.6850360696570295
1522.0564	1.7394667915143325
1564.7432	1.7882509699692268
1603.9025	1.8330037806593873
1595.1082	1.8229533036832288
1550.6074	1.7720960136407438
1630.5848	1.8634973778554065
1678.5862	1.9183552932691823
1653.6207	1.8898237236219924
1668.848	1.9072260897067355
1725.1941	1.9716206612754013
1796.1405	2.0527010383084026
1806.541	2.064587144739902
1825.2535	2.0859725364613992
1758.4696	2.009649230532779
1789.0554	2.0446039032977956
1838.6967	2.1013359618717096
1825.1704	2.0858775664652973
1719.2134	1.9647856786558284
1728.2465	1.9751090658012902
1672.5308	1.911434940508709
1666.0814	1.911434940508709
1699.8691	1.911434940508709
1735.4707	1.911434940508709
1765.7152	1.9447460151688665
1761.6945	1.9403176451218795
1818.356	2.0027242134849375
1847.5122	2.0348366423565167
1892.7006	2.084606820940162
1950.0917	2.1478169654930084
1962.6274	2.161623695265937
2004.4292	2.2076638969796027
1826.5634	2.011763784784373
1897.1541	2.089511873792714
1848.9214	2.036388725095894
1876.7981	2.067091921874773
1863.0814	2.0519844472003372
1885.1532	2.076294168891357
1934.3635	2.130494039193354
1967.4681	2.1669552074121925
1961.9891	2.1609206762391526
1980.9224	2.181773676614862
2001.3391	2.204260483076005
1977.7578	2.178288208947368
2015.0339	2.219343837248034
1983.3287	2.184423958119094
2018.7631	2.2234511512926587
2042.1212	2.2491775945474464
2069.5432	2.2793799880183534
2077.7656	2.2884360802098485
2090.4841	2.3024441445873456
2134.1003	2.350482713404564
2156.3018	2.374935285742261
2152.7859	2.3710628987827262
2117.1543	2.3318185109482155
2124.8176	2.340258814423002
2175.4551	2.396030592534848
2206.2659	2.4299653859399024
2225.7449	2.451419416368748
2256.6045	2.485407957742637
2280.9285	2.5121982363067947
2326.5596	2.562456001484765
2354.563	2.593298744731909
2384.8105	2.626613123570478
2432.0334	2.678624085813833
2423.2295	2.6689275337068197
2491.8245	2.7444775730962463
2531.1584	2.787799647508954
2565.8223	2.825978217527048
2441.9038	2.6894952733462976
2554.6775	2.813703415005184
2662.6802	2.9326568115962526
2678.5886	2.9501782088791852
2677.5464	2.949030337298871
2712.311	2.987319817572326
2699.519	2.9732308008237354
2744.2964	3.022548306964943
2848.9771	3.13784287666117
2861.5015	3.151637160695413
2882.4983	3.1747628851221488
2869.6846	3.1606499681497118
2890.4812	3.183555193737089
2795.0479	3.0784456438564427
2869.8296	3.1608096701062895
2935.7014	3.233360396611901
2940.5273	3.2386756081446575
2999.2437	3.3033454285806263
3044.1614	3.3528174601322327
3109.29	3.424549631505921
3097.6194	3.411695716647721
3147.6848	3.4668373879364065
3214.5708	3.5405051470238202
3282.6885	3.615529491627904
3050.2522	3.359525823422751
3019.6184	3.325785976544002
2880.1553	3.172182321782409
2654.4648	3.172182321782409
2716.3667	3.172182321782409
2752.7961	3.172182321782409
2860.8347	3.172182321782409
2897.3096	3.172182321782409
2966.8245	3.172182321782409
3044.3606	3.172182321782409
3123.2249	3.25435784930689
3089.4182	3.219131727901363
3101.7402	3.2319710842407545
3194.188	3.328300433939892
3230.3083	3.365937295065173
3152.2109	3.2845608669057853
3165.4724	3.2983791694617697
3031.8625	3.1591594716391413
2881.1841	3.0021546290608807
2920.2795	3.0021546290608807
2999.6868	3.0021546290608807
2848.9597	3.0021546290608807
2754.3779	3.0021546290608807
2760.4216	3.0021546290608807
2809.459	3.0021546290608807
2746.8796	3.0021546290608807
2591.6316	3.0021546290608807
2722.426	3.0021546290608807
2804.9187	3.0021546290608807
2758.6067	3.0021546290608807
2775.2383	3.0021546290608807
2791.7754	3.0021546290608807
2789.4084	3.0021546290608807
2702.0237	3.0021546290608807
2763.1792	3.0021546290608807
2775.5237	3.0021546290608807
2781.9294	3.0021546290608807
2895.5549	3.002154629060881
3032.2051	3.1438356002944414
3038.0762	3.1499228445883345
