2006-10	3.5068555600000004
2006-11	4.811289550909092
2007-12	3.046138445217391
2007-1	2.5002630860000004
2007-2	3.789766614117647
2007-3	2.593071403636364
2007-4	3.9607958191304355
2007-5	3.0447342755555553
2007-6	3.3898512704761905
2007-7	3.62220554909091
2007-8	3.1994466260869565
2007-9	4.733789014545456
2007-10	4.573084888888889
2007-11	3.3482360218181824
2008-12	3.1860414571428572
2008-1	3.3167340872727276
2008-2	3.777719322222222
2008-3	3.486380605714286
2008-4	4.25
2008-5	4.130000000000002
2008-6	4.4754999999999985
2008-7	4.486956521739132
2008-8	4.219047619047618
2008-9	3.944736842105263
2008-10	3.5650000000000004
2008-11	2.686666666666667
2009-12	1.735
2009-1	1.2647058823529407
2009-2	1.243333333333333
2009-3	1.1863636363636367
2009-4	1.1876190476190474
2009-5	1.18
2009-6	1.2322727272727274
2009-7	1.5799999999999996
2009-8	1.7904761904761908
2009-9	1.7269565217391298
2009-10	1.8941176470588237
2009-11	1.8261904761904764
2010-12	1.9152173913043484
2010-1	2.175
2010-2	2.976923076923077
2010-3	2.7326086956521745
2010-4	2.5557142857142856
2010-5	2.449473684210526
2010-6	3.419047619047619
2010-7	3.029545454545453
2010-8	2.7977272727272724
2010-9	3.3659090909090907
2010-10	3.4470588235294115
2010-11	3.9363636363636347
2011-12	5.231304347826088
2011-1	5.297058823529412
2011-2	6.1
2011-3	5.1454545454545455
2011-4	4.7541176470588224
2011-5	4.8149999999999995
2011-6	6.135294117647058
2011-7	6.935294117647058
2011-8	7.25
2011-9	9.024999999999999
2011-10	7.557142857142857
2011-11	6.146153846153846
2012-12	6.090476190476189
2012-1	5.499999999999999
2012-2	4.9452380952380945
2012-3	4.365909090909091
2012-4	4.165625
2012-5	3.8699999999999997
2012-6	3.7266666666666666
2012-7	4.213888888888889
2012-8	4.68888888888889
2012-9	4.166666666666667
2012-10	4.102777777777778
2012-11	3.9849999999999994
2013-12	4.185714285714286
2013-1	3.9954545454545465
2013-2	3.728666666666667
2013-3	3.5
2013-4	3.5
2013-5	3.4136363636363636
2013-6	5.578947368421052
2013-7	4.895652173913043
2013-8	5.0227272727272725
2013-9	5.242857142857142
2013-10	5.013157894736842
2013-11	5.238095238095237
2014-12	6.090909090909093
2014-1	5.852500000000001
2014-2	5.412500000000001
2014-3	4.692857142857143
2014-4	4.326190476190475
2014-5	4.1421052631578945
2014-6	4.1375
2014-7	4.021739130434784
2014-8	3.9474999999999993
2014-9	4.038636363636363
2014-10	3.7210526315789467
2014-11	3.654736842105262
2015-12	4.5282608695652184
2015-1	4.249999999999999
2015-2	4.366666666666666
2015-3	4.283181818181817
2015-4	3.786190476190476
2015-5	2.874
2015-6	2.9976190476190476
2015-7	2.982608695652173
2015-8	2.9714285714285715
2015-9	3.0299999999999994
2015-10	2.9533333333333327
2015-11	2.5420000000000003
2016-12	2.4478260869565216
2016-1	2.8199999999999994
2016-2	3.063333333333333
2016-3	2.782173913043478
2016-4	2.8000000000000003
2016-5	2.6761904761904756
2016-6	2.6277777777777778
2016-7	2.429999999999999
2016-8	2.2600000000000002
