2007-1-24	2536.428
2007-1-25	2452.831
2007-1-26	2512.922
2007-1-29	2576.917
2007-1-30	2551.884
2007-1-31	2385.335
2007-2-1	2395.172
2007-2-2	2298.003
2007-2-5	2271.797
2007-2-6	2316.04
2007-2-7	2369.787
2007-2-8	2410.601
2007-2-9	2397.245
2007-2-12	2485.392
2007-2-13	2522.63
2007-2-14	2588.349
2007-2-15	2668.633
2007-2-16	2676.735
2007-2-26	2707.676
2007-2-27	2457.492
2007-2-28	2544.571
2007-3-1	2473.544
2007-3-2	2508.729
2007-3-5	2475.606
2007-3-6	2520.293
2007-3-7	2589.436
2007-3-8	2627.63
2007-3-9	2611.393
2007-3-12	2616.172
2007-3-13	2640.169
2007-3-14	2597.357
2007-3-15	2645.546
2007-3-16	2604.226
2007-3-19	2659.413
2007-3-20	2672.771
2007-3-21	2702.597
2007-3-22	2711.322
2007-3-23	2716.266
2007-3-26	2764.034
2007-3-27	2784.023
2007-3-28	2797.649
2007-3-29	2783.305
2007-3-30	2781.784
2007-4-2	2850.107
2007-4-3	2888.115
2007-4-4	2911.821
2007-4-5	2945.045
2007-4-6	2972.008
2007-4-9	3038.172
2007-4-10	3081.568
2007-4-11	3121.319
2007-4-12	3176.437
2007-4-13	3169.233
2007-4-16	3255.998
2007-4-17	3283.604
2007-4-18	3304.501
2007-4-19	3150.303
2007-4-20	3289.282
2007-4-23	3431.318
2007-4-24	3445.196
2007-4-25	3448.281
2007-4-26	3493.581
2007-4-27	3470.523
2007-4-30	3558.709
2007-5-8	3686.03
2007-5-9	3701.277
2007-5-10	3724.51
2007-5-11	3702.612
2007-5-14	3734.42
2007-5-15	3604.636
2007-5-16	3700.287
2007-5-17	3778.605
2007-5-18	3776.629
2007-5-21	3831.443
2007-5-22	3870.489
2007-5-23	3938.945
2007-5-24	3919.748
2007-5-25	3985.252
2007-5-28	4072.578
2007-5-29	4168.289
2007-5-30	3886.459
2007-5-31	3927.952
2007-6-1	3803.954
2007-6-4	3511.431
2007-6-5	3634.633
2007-6-6	3677.58
2007-6-7	3802.304
2007-6-8	3837.867
2007-6-11	3931.862
2007-6-12	4036.109
2007-6-13	4118.268
2007-6-14	4075.821
2007-6-15	4099.381
2007-6-18	4227.569
2007-6-19	4253.0
2007-6-20	4157.599
2007-6-21	4197.28
2007-6-22	4051.426
2007-6-25	3877.59
2007-6-26	3928.213
2007-6-27	4040.484
2007-6-28	3858.522
2007-6-29	3764.078
2007-7-2	3757.655
2007-7-3	3832.227
2007-7-4	3743.582
2007-7-5	3537.435
2007-7-6	3710.283
2007-7-9	3821.302
2007-7-10	3775.621
2007-7-11	3789.874
2007-7-12	3816.921
2007-7-13	3820.124
2007-7-16	3697.966
2007-7-17	3789.651
2007-7-18	3807.574
2007-7-19	3806.997
2007-7-20	3971.884
2007-7-23	4156.723
2007-7-24	4161.352
2007-7-25	4255.463
2007-7-26	4303.185
2007-7-27	4307.143
2007-7-30	4410.297
2007-7-31	4460.564
2007-8-1	4290.477
2007-8-2	4436.192
2007-8-3	4598.379
2007-8-6	4703.984
2007-8-7	4724.547
2007-8-8	4668.087
2007-8-9	4777.286
2007-8-10	4726.683
2007-8-13	4721.192
2007-8-14	4795.568
2007-8-15	4798.75
2007-8-16	4721.942
2007-8-17	4626.583
2007-8-20	4885.427
2007-8-21	4972.711
2007-8-22	5051.688
2007-8-23	5135.93
2007-8-24	5217.581
2007-8-27	5243.147
2007-8-28	5251.77
2007-8-29	5171.822
2007-8-30	5241.228
2007-8-31	5296.813
2007-9-3	5419.169
2007-9-4	5360.333
2007-9-5	5363.251
2007-9-6	5412.037
2007-9-7	5294.795
2007-9-10	5377.222
2007-9-11	5124.092
2007-9-12	5202.856
2007-9-13	5349.97
2007-9-14	5397.278
2007-9-17	5498.908
2007-9-18	5476.839
2007-9-19	5419.268
2007-9-20	5494.915
2007-9-21	5468.098
2007-9-24	5513.895
2007-9-25	5454.615
2007-9-26	5361.021
2007-9-27	5427.657
2007-9-28	5580.813
2007-10-8	5653.136
2007-10-9	5675.927
2007-10-10	5685.759
2007-10-11	5760.078
2007-10-12	5737.221
2007-10-15	5821.447
2007-10-16	5877.202
2007-10-17	5824.117
2007-10-18	5615.747
2007-10-19	5614.06
2007-10-22	5472.677
2007-10-23	5540.09
2007-10-24	5588.014
2007-10-25	5333.792
2007-10-26	5394.807
2007-10-29	5508.357
2007-10-30	5596.068
2007-10-31	5688.543
2007-11-1	5605.232
2007-11-2	5472.93
2007-11-5	5360.305
2007-11-6	5317.549
2007-11-7	5350.629
2007-11-8	5093.669
2007-11-9	5040.525
2007-11-12	4978.252
2007-11-13	4939.244
2007-11-14	5145.888
2007-11-15	5081.113
2007-11-16	5007.662
2007-11-19	4994.416
2007-11-20	5069.382
2007-11-21	4997.62
2007-11-22	4772.617
2007-11-23	4856.161
2007-11-26	4800.082
2007-11-27	4711.152
2007-11-28	4648.751
2007-11-29	4842.07
2007-11-30	4737.408
2007-12-3	4772.674
2007-12-4	4829.214
2007-12-5	4965.947
2007-12-6	4971.055
2007-12-7	5041.35
2007-12-10	5133.562
2007-12-11	5140.0
2007-12-12	5077.39
2007-12-13	4884.298
2007-12-14	4977.652
2007-12-17	4857.289
2007-12-18	4829.909
2007-12-19	4946.285
2007-12-20	5037.195
2007-12-21	5101.852
2007-12-24	5207.134
2007-12-25	5216.813
2007-12-26	5265.026
2007-12-27	5367.53
2007-12-28	5338.275
2008-1-2	5385.103
2008-1-3	5422.034
2008-1-4	5483.65
2008-1-7	5556.593
2008-1-8	5528.054
2008-1-9	5613.758
2008-1-10	5672.154
2008-1-11	5699.147
2008-1-14	5731.757
2008-1-15	5696.45
2008-1-16	5505.717
2008-1-17	5365.624
2008-1-18	5414.468
2008-1-21	5145.734
2008-1-22	4753.868
2008-1-23	4975.111
2008-1-24	5027.213
2008-1-25	5077.429
2008-1-28	4731.883
2008-1-29	4762.083
2008-1-30	4710.652
2008-1-31	4620.401
2008-2-1	4571.945
2008-2-4	4950.124
2008-2-5	4921.829
2008-2-13	4816.084
2008-2-14	4880.252
2008-2-15	4813.311
2008-2-18	4910.992
2008-2-19	5020.753
2008-2-20	4908.717
2008-2-21	4876.03
2008-2-22	4702.241
2008-2-25	4519.783
2008-2-26	4515.533
2008-2-27	4639.768
2008-2-28	4622.056
2008-2-29	4674.55
2008-3-3	4790.744
2008-3-4	4671.148
2008-3-5	4628.724
2008-3-6	4685.03
2008-3-7	4621.685
2008-3-10	4431.589
2008-3-11	4441.184
2008-3-12	4309.648
2008-3-13	4198.96
2008-3-14	4157.871
2008-3-17	3965.279
2008-3-18	3763.948
2008-3-19	3888.861
2008-3-20	4001.832
2008-3-21	4037.83
2008-3-24	3857.091
2008-3-25	3905.774
2008-3-26	3914.37
2008-3-27	3748.92
2008-3-28	3918.156
2008-3-31	3790.53
2008-4-1	3582.855
2008-4-2	3547.977
2008-4-3	3650.698
2008-4-7	3845.822
2008-4-8	3891.059
2008-4-9	3688.125
2008-4-10	3754.715
2008-4-11	3783.728
2008-4-14	3536.327
2008-4-15	3583.299
2008-4-16	3494.016
2008-4-17	3386.63
2008-4-18	3272.499
2008-4-21	3267.554
2008-4-22	3296.277
2008-4-23	3453.727
2008-4-24	3774.504
2008-4-25	3803.07
2008-4-28	3729.154
2008-4-29	3776.943
2008-4-30	3959.119
2008-5-5	4055.779
2008-5-6	4010.888
2008-5-7	3821.319
2008-5-8	3925.041
2008-5-9	3878.924
2008-5-12	3904.92
2008-5-13	3851.687
2008-5-14	3975.782
2008-5-15	3948.088
2008-5-16	3936.121
2008-5-19	3914.072
2008-5-20	3710.818
2008-5-21	3783.049
2008-5-22	3711.444
2008-5-23	3675.147
2008-5-26	3559.217
2008-5-27	3576.197
2008-5-28	3676.23
2008-5-29	3580.868
2008-5-30	3611.33
2008-6-2	3625.826
2008-6-3	3614.111
2008-6-4	3546.916
2008-6-5	3512.138
2008-6-6	3489.502
2008-6-10	3206.562
2008-6-11	3140.299
2008-6-12	3084.633
2008-6-13	2979.117
2008-6-16	2952.242
2008-6-17	2842.676
2008-6-18	2991.273
2008-6-19	2773.076
2008-6-20	2849.668
2008-6-23	2789.941
2008-6-24	2851.915
2008-6-25	2969.537
2008-6-26	2980.907
2008-6-27	2816.021
2008-6-30	2791.819
2008-7-1	2698.347
2008-7-2	2699.597
2008-7-3	2760.612
2008-7-4	2741.852
2008-7-7	2882.763
2008-7-8	2901.841
2008-7-9	3015.126
2008-7-10	2973.728
2008-7-11	2953.498
2008-7-14	2975.874
2008-7-15	2852.979
2008-7-16	2745.596
2008-7-17	2718.068
2008-7-18	2815.462
2008-7-21	2911.051
2008-7-22	2904.743
2008-7-23	2883.32
2008-7-24	2977.362
2008-7-25	2939.202
2008-7-28	2960.851
2008-7-29	2905.63
2008-7-30	2884.384
2008-7-31	2805.21
2008-8-1	2840.788
2008-8-4	2773.15
2008-8-5	2703.079
2008-8-6	2721.693
2008-8-7	2720.442
2008-8-8	2591.462
2008-8-11	2456.811
2008-8-12	2444.155
2008-8-13	2444.672
2008-8-14	2443.512
2008-8-15	2447.615
2008-8-18	2313.402
2008-8-19	2348.472
2008-8-20	2532.94
2008-8-21	2443.979
2008-8-22	2404.928
2008-8-25	2400.548
2008-8-26	2331.532
2008-8-27	2325.292
2008-8-28	2335.865
2008-8-29	2391.64
2008-9-1	2309.171
2008-9-2	2285.411
2008-9-3	2245.964
2008-9-4	2251.146
2008-9-5	2183.432
2008-9-8	2126.518
2008-9-9	2139.145
2008-9-10	2143.176
2008-9-11	2072.126
2008-9-12	2077.846
2008-9-16	2000.651
2008-9-17	1929.135
2008-9-18	1895.99
2008-9-19	2073.113
2008-9-22	2207.614
2008-9-23	2123.478
2008-9-24	2138.853
2008-9-25	2223.532
2008-9-26	2243.657
2008-10-6	2128.696
2008-10-7	2102.448
2008-10-8	2022.881
2008-10-9	1995.297
2008-10-10	1906.96
2008-10-13	1985.486
2008-10-14	1934.619
2008-10-15	1914.356
2008-10-16	1820.903
2008-10-17	1833.262
2008-10-20	1896.733
2008-10-21	1881.406
2008-10-22	1833.323
2008-10-23	1834.78
2008-10-24	1781.598
2008-10-27	1654.671
2008-10-28	1705.82
2008-10-29	1658.223
2008-10-30	1697.656
2008-10-31	1663.66
2008-11-3	1653.542
2008-11-4	1627.759
2008-11-5	1691.42
2008-11-6	1649.776
2008-11-7	1677.827
2008-11-10	1801.665
2008-11-11	1781.361
2008-11-12	1801.823
2008-11-13	1874.082
2008-11-14	1943.654
2008-11-17	1987.225
2008-11-18	1839.819
2008-11-19	1953.163
2008-11-20	1932.428
2008-11-21	1920.735
2008-11-24	1837.642
2008-11-25	1834.294
2008-11-26	1843.495
2008-11-27	1870.473
2008-11-28	1829.924
2008-12-1	1864.205
2008-12-2	1868.631
2008-12-3	1952.668
2008-12-4	1982.928
2008-12-5	2013.175
2008-12-8	2095.036
2008-12-9	2040.847
2008-12-10	2096.393
2008-12-11	2046.337
2008-12-12	1960.38
2008-12-15	1975.034
2008-12-16	1994.45
2008-12-17	2001.42
2008-12-18	2045.102
2008-12-19	2052.114
2008-12-22	2017.549
2008-12-23	1918.955
2008-12-24	1887.075
2008-12-25	1870.765
2008-12-26	1862.096
2008-12-29	1854.757
2008-12-30	1833.435
2008-12-31	1817.722
2009-1-5	1882.959
2009-1-6	1942.795
2009-1-7	1931.178
2009-1-8	1887.991
2009-1-9	1918.365
2009-1-12	1920.687
2009-1-13	1876.185
2009-1-14	1955.244
2009-1-15	1954.874
2009-1-16	1990.214
2009-1-19	2012.465
2009-1-20	2025.19
2009-1-21	2021.71
2009-1-22	2044.551
2009-1-23	2032.682
2009-2-2	2057.063
2009-2-3	2108.91
2009-2-4	2166.414
2009-2-5	2150.971
2009-2-6	2237.28
2009-2-9	2296.672
2009-2-10	2326.755
2009-2-11	2331.138
2009-2-12	2318.343
2009-2-13	2399.065
2009-2-16	2462.245
2009-2-17	2385.293
2009-2-18	2275.843
2009-2-19	2298.412
2009-2-20	2344.32
2009-2-23	2410.481
2009-2-24	2301.849
2009-2-25	2304.251
2009-2-26	2190.185
2009-2-27	2140.489
2009-3-2	2164.666
2009-3-3	2142.154
2009-3-4	2285.149
2009-3-5	2304.919
2009-3-6	2286.576
2009-3-9	2202.527
2009-3-10	2240.782
2009-3-11	2220.38
2009-3-12	2215.7
2009-3-13	2205.422
2009-3-16	2241.614
2009-3-17	2322.403
2009-3-18	2332.652
2009-3-19	2382.564
2009-3-20	2379.838
2009-3-23	2439.395
2009-3-24	2451.783
2009-3-25	2401.327
2009-3-26	2479.789
2009-3-27	2498.931
2009-3-30	2484.487
2009-3-31	2507.789
2009-4-1	2548.222
2009-4-2	2576.4
2009-4-3	2570.503
2009-4-7	2576.95
2009-4-8	2479.348
2009-4-9	2517.669
2009-4-10	2595.53
2009-4-13	2656.518
2009-4-14	2676.872
2009-4-15	2686.99
2009-4-16	2687.106
2009-4-17	2650.691
2009-4-20	2707.667
2009-4-21	2675.442
2009-4-22	2576.281
2009-4-23	2593.564
2009-4-24	2572.888
2009-4-27	2513.292
2009-4-28	2518.531
2009-4-29	2605.37
2009-4-30	2622.926
2009-5-4	2714.301
2009-5-5	2727.014
2009-5-6	2764.979
2009-5-7	2767.076
2009-5-8	2789.219
2009-5-11	2725.316
2009-5-12	2788.562
2009-5-13	2814.005
2009-5-14	2792.597
2009-5-15	2796.116
2009-5-18	2810.573
2009-5-19	2840.084
2009-5-20	2812.865
2009-5-21	2750.01
2009-5-22	2740.677
2009-5-25	2752.716
2009-5-26	2719.764
2009-5-27	2759.712
2009-6-1	2858.342
2009-6-2	2865.099
2009-6-3	2939.387
2009-6-4	2953.751
2009-6-5	2939.306
2009-6-8	2948.478
2009-6-9	2960.556
2009-6-10	2989.595
2009-6-11	2961.629
2009-6-12	2906.286
2009-6-15	2966.192
2009-6-16	2961.22
2009-6-17	3010.588
2009-6-18	3057.428
2009-6-19	3080.001
2009-6-22	3082.563
2009-6-23	3083.895
2009-6-24	3120.73
2009-6-25	3117.921
2009-6-26	3128.421
2009-6-29	3179.972
2009-6-30	3166.474
2009-7-1	3237.903
2009-7-2	3282.359
2009-7-3	3327.135
2009-7-6	3374.753
2009-7-7	3340.493
2009-7-8	3352.269
2009-7-9	3396.304
2009-7-10	3398.31
2009-7-13	3361.011
2009-7-14	3454.753
2009-7-15	3493.305
2009-7-16	3501.24
2009-7-17	3519.809
2009-7-20	3591.123
2009-7-21	3539.832
2009-7-22	3606.924
2009-7-23	3651.969
2009-7-24	3667.556
2009-7-27	3743.626
2009-7-28	3755.818
2009-7-29	3558.508
2009-7-30	3634.818
2009-7-31	3734.622
2009-8-3	3787.033
2009-8-4	3786.615
2009-8-5	3740.936
2009-8-6	3663.12
2009-8-7	3555.095
2009-8-10	3544.539
2009-8-11	3556.375
2009-8-12	3397.4
2009-8-13	3440.82
2009-8-14	3344.462
2009-8-17	3140.271
2009-8-18	3171.986
2009-8-19	3014.568
2009-8-20	3144.39
2009-8-21	3203.624
2009-8-24	3229.6
2009-8-25	3109.83
2009-8-26	3172.386
2009-8-27	3156.301
2009-8-28	3046.781
2009-8-31	2830.271
2009-9-1	2843.7
2009-9-2	2890.926
2009-9-3	3051.964
2009-9-4	3077.142
2009-9-7	3104.208
2009-9-8	3170.967
2009-9-9	3194.909
2009-9-10	3162.914
2009-9-11	3238.133
2009-9-14	3293.394
2009-9-15	3302.642
2009-9-16	3258.236
2009-9-17	3320.096
2009-9-18	3199.689
2009-9-21	3208.604
2009-9-22	3131.026
2009-9-23	3060.069
2009-9-24	3080.926
2009-9-25	3058.528
2009-9-28	2972.643
2009-9-29	2972.286
2009-9-30	3004.805
2009-10-9	3163.708
2009-10-12	3151.632
2009-10-13	3198.517
2009-10-14	3227.399
2009-10-15	3239.643
2009-10-16	3241.709
2009-10-19	3329.158
2009-10-20	3377.574
2009-10-21	3369.285
2009-10-22	3347.32
2009-10-23	3413.252
2009-10-26	3414.239
2009-10-27	3314.722
2009-10-28	3329.327
2009-10-29	3247.051
2009-10-30	3280.372
2009-11-2	3392.803
2009-11-3	3435.425
2009-11-4	3453.888
2009-11-5	3464.318
2009-11-6	3483.021
2009-11-9	3495.788
2009-11-10	3503.776
2009-11-11	3495.674
2009-11-12	3499.992
2009-11-13	3518.722
2009-11-16	3625.798
2009-11-17	3628.354
2009-11-18	3630.229
2009-11-19	3642.437
2009-11-20	3631.013
2009-11-23	3665.509
2009-11-24	3548.08
2009-11-25	3629.629
2009-11-26	3485.773
2009-11-27	3382.51
2009-11-30	3511.669
2009-12-1	3560.831
2009-12-2	3597.329
2009-12-3	3590.876
2009-12-4	3643.491
2009-12-7	3668.832
2009-12-8	3624.019
2009-12-9	3554.478
2009-12-10	3577.237
2009-12-11	3575.02
2009-12-14	3612.753
2009-12-15	3583.341
2009-12-16	3560.723
2009-12-17	3480.153
2009-12-18	3391.735
2009-12-21	3396.622
2009-12-22	3305.543
2009-12-23	3336.48
2009-12-24	3438.817
2009-12-25	3424.783
2009-12-28	3478.433
2009-12-29	3500.737
2009-12-30	3558.857
2009-12-31	3575.684
2010-1-4	3535.229
2010-1-5	3564.038
2010-1-6	3541.727
2010-1-7	3471.456
2010-1-8	3480.13
2010-1-11	3482.052
2010-1-12	3534.916
2010-1-13	3421.144
2010-1-14	3469.051
2010-1-15	3482.738
2010-1-18	3500.684
2010-1-19	3507.482
2010-1-20	3394.434
2010-1-21	3408.574
2010-1-22	3366.197
2010-1-25	3328.014
2010-1-26	3242.797
2010-1-27	3198.566
2010-1-28	3206.57
2010-1-29	3204.155
2010-2-1	3152.707
2010-2-2	3146.189
2010-2-3	3230.715
2010-2-4	3218.802
2010-2-5	3153.087
2010-2-8	3150.988
2010-2-9	3169.19
2010-2-10	3214.13
2010-2-11	3220.398
2010-2-12	3251.278
2010-2-22	3233.345
2010-2-23	3198.634
2010-2-24	3244.483
2010-2-25	3292.128
2010-2-26	3281.666
2010-3-1	3324.423
2010-3-2	3311.236
2010-3-3	3335.081
2010-3-4	3250.573
2010-3-5	3259.764
2010-3-8	3286.178
2010-3-9	3305.863
2010-3-10	3279.694
2010-3-11	3276.705
2010-3-12	3233.126
2010-3-15	3183.183
2010-3-16	3203.971
2010-3-17	3273.916
2010-3-18	3267.555
2010-3-19	3293.871
2010-3-22	3302.628
2010-3-23	3275.573
2010-3-24	3276.669
2010-3-25	3229.128
2010-3-26	3275.002
2010-3-29	3358.54
2010-3-30	3366.708
2010-3-31	3345.607
2010-4-1	3391.935
2010-4-2	3407.346
2010-4-6	3405.145
2010-4-7	3386.949
2010-4-8	3346.744
2010-4-9	3379.17
2010-4-12	3351.478
2010-4-13	3391.716
2010-4-14	3403.707
2010-4-15	3394.574
2010-4-16	3356.332
2010-4-19	3176.423
2010-4-20	3173.374
2010-4-21	3236.679
2010-4-22	3201.541
2010-4-23	3190.003
2010-4-26	3171.997
2010-4-27	3108.409
2010-4-28	3097.353
2010-4-29	3060.064
2010-4-30	3067.365
2010-5-4	3019.449
2010-5-5	3036.394
2010-5-6	2896.856
2010-5-7	2836.789
2010-5-10	2858.233
2010-5-11	2800.817
2010-5-12	2818.16
2010-5-13	2886.911
2010-5-14	2868.023
2010-5-17	2714.715
2010-5-18	2771.348
2010-5-19	2762.174
2010-5-20	2726.022
2010-5-21	2768.791
2010-5-24	2873.469
2010-5-25	2813.943
2010-5-26	2813.944
2010-5-27	2859.979
2010-5-28	2850.302
2010-5-31	2773.264
2010-6-1	2744.162
2010-6-2	2757.527
2010-6-3	2736.076
2010-6-4	2744.391
2010-6-7	2695.715
2010-6-8	2699.336
2010-6-9	2782.133
2010-6-10	2750.023
2010-6-11	2758.866
2010-6-17	2742.733
2010-6-18	2696.166
2010-6-21	2780.663
2010-6-22	2783.72
2010-6-23	2758.495
2010-6-24	2757.498
2010-6-25	2736.287
2010-6-28	2716.777
2010-6-29	2592.019
2010-6-30	2563.07
2010-7-1	2526.071
2010-7-2	2534.105
2010-7-5	2512.651
2010-7-6	2562.902
2010-7-7	2580.477
2010-7-8	2575.921
2010-7-9	2647.104
2010-7-12	2676.218
2010-7-13	2634.593
2010-7-14	2653.609
2010-7-15	2608.519
2010-7-16	2616.128
2010-7-19	2682.472
2010-7-20	2741.503
2010-7-21	2747.335
2010-7-22	2781.286
2010-7-23	2793.076
2010-7-26	2811.055
2010-7-27	2795.724
2010-7-28	2863.724
2010-7-29	2877.976
2010-7-30	2868.846
2010-8-2	2917.275
2010-8-3	2865.971
2010-8-4	2876.434
2010-8-5	2850.829
2010-8-6	2897.659
2010-8-9	2918.241
2010-8-10	2832.638
2010-8-11	2850.211
2010-8-12	2816.386
2010-8-13	2855.547
2010-8-16	2922.083
2010-8-17	2942.291
2010-8-18	2937.362
2010-8-19	2955.395
2010-8-20	2898.333
2010-8-23	2896.192
2010-8-24	2911.827
2010-8-25	2843.023
2010-8-26	2850.093
2010-8-27	2858.566
2010-8-30	2915.01
2010-8-31	2903.188
2010-9-1	2884.042
2010-9-2	2921.393
2010-9-3	2920.205
2010-9-6	2975.09
2010-9-7	2983.108
2010-9-8	2980.967
2010-9-9	2926.46
2010-9-10	2932.554
2010-9-13	2962.319
2010-9-14	2965.009
2010-9-15	2913.194
2010-9-16	2857.789
2010-9-17	2861.369
2010-9-20	2849.828
2010-9-21	2857.476
2010-9-27	2905.029
2010-9-28	2880.907
2010-9-29	2874.812
2010-9-30	2935.574
2010-10-8	3044.233
2010-10-11	3132.895
2010-10-12	3172.726
2010-10-13	3217.577
2010-10-14	3224.14
2010-10-15	3327.683
2010-10-18	3306.16
2010-10-19	3375.674
2010-10-20	3396.879
2010-10-21	3374.685
2010-10-22	3378.655
2010-10-25	3481.081
2010-10-26	3466.084
2010-10-27	3403.872
2010-10-28	3397.692
2010-10-29	3379.983
2010-11-1	3472.995
2010-11-2	3463.131
2010-11-3	3420.341
2010-11-4	3480.505
2010-11-5	3520.798
2010-11-8	3548.566
2010-11-9	3523.954
2010-11-10	3499.111
2010-11-11	3509.975
2010-11-12	3291.833
2010-11-15	3314.893
2010-11-16	3169.538
2010-11-17	3103.906
2010-11-18	3147.962
2010-11-19	3178.846
2010-11-22	3171.941
2010-11-23	3107.176
2010-11-24	3177.043
2010-11-25	3223.484
2010-11-26	3194.853
2010-11-29	3190.05
2010-11-30	3136.985
2010-12-1	3136.024
2010-12-2	3155.059
2010-12-3	3158.156
2010-12-6	3165.57
2010-12-7	3200.339
2010-12-8	3171.882
2010-12-9	3123.366
2010-12-10	3161.977
2010-12-13	3261.061
2010-12-14	3269.474
2010-12-15	3247.644
2010-12-16	3230.665
2010-12-17	3225.661
2010-12-20	3178.657
2010-12-21	3249.509
2010-12-22	3215.453
2010-12-23	3188.607
2010-12-24	3162.955
2010-12-27	3099.709
2010-12-28	3044.931
2010-12-29	3061.83
2010-12-30	3064.098
2010-12-31	3128.261
2011-1-4	3189.682
2011-1-5	3175.662
2011-1-6	3159.643
2011-1-7	3166.624
2011-1-10	3108.187
2011-1-11	3124.922
2011-1-12	3142.337
2011-1-13	3141.284
2011-1-14	3091.862
2011-1-17	2974.35
2011-1-18	2977.648
2011-1-19	3044.851
2011-1-20	2944.713
2011-1-21	2983.456
2011-1-24	2954.232
2011-1-25	2938.654
