2.0	0.0	0.25355588261	0.654137671717	0.177926321969	0.11114657795	0.633972404703	0.202229994389	0.0	0.632411600588	0.296603640535	0.0455677290837	
2.0	0.000907362037261	0.262419559442	0.560632403204	0.192875085981	0.122963207954	0.638057159302	0.202229994389	0.0	0.632411600588	0.296603640535	0.0602589641434	
2.0	0.00198866681774	0.274182466398	0.494940164122	0.191254985651	0.111677797974	0.708489870178	0.202229994389	0.0	0.632411600588	0.296603640535	0.0629980079681	
2.0	0.0140836445442	0.467990266152	0.675645235117	0.252463535145	0.126794355111	0.885258011593	0.186739444231	0.0110722619376	0.555537548557	0.296603640535	0.0480577689243	
2.0	0.0285540177119	0.644782945042	0.786955298425	0.301978638864	0.165267673934	0.927872798797	0.186739444231	0.0110722619376	0.555537548557	0.296603640535	0.0	
2.0	0.018837897058	0.492872139123	0.519502796844	0.307856856703	0.173475962375	0.902967760417	0.186739444231	0.0110722619376	0.555537548557	0.296603640535	0.0328685258964	
1.0	0.0134217165136	0.36283432439	0.347770041538	0.308310384012	0.161616285091	0.986754697321	0.261518884636	0.0149318640733	0.788878351644	0.296603640535	0.0356075697211	
1.0	0.00369763250896	0.224471031339	0.54441233258	0.299519513012	0.161214793822	0.944176819149	0.261518884636	0.0149318640733	0.788878351644	0.296603640535	0.0326195219124	
2.0	0.00840041563011	0.293946926585	0.570364725326	0.327605451398	0.1820484223	0.938592905691	0.261518884636	0.0149318640733	0.788878351644	0.296603640535	0.0512948207171	
2.0	0.00902606058325	0.297437672085	0.561781446281	0.2918523819	0.172598583127	0.823450196071	0.296374275179	0.0303307617797	0.851235325185	0.296603640535	0.0709661354582	
2.0	0.0309546984942	0.552933081302	0.797955038695	0.415156378736	0.238182681887	0.974696203815	0.296374275179	0.0303307617797	0.851235325185	0.462879483863	0.0550298804781	
2.0	0.0492772248721	0.700782751895	0.835012257144	0.610220993779	0.370664762521	1.0	0.296374275179	0.0303307617797	0.851235325185	0.237876156178	0.043077689243	
2.0	0.0894187911138	0.932473691146	0.794330439612	0.709414974968	0.445044632763	0.980204762197	0.311937329785	0.0577049417257	0.818464357747	0.168293573741	0.0766932270916	
2.0	0.0524815342696	0.527249443442	0.604805179872	0.716593304425	0.458584874218	0.946686076461	0.311937329785	0.0577049417257	0.818464357747	0.332666235069	0.0844123505976	
2.0	0.0969979567384	0.839002190015	0.654018948304	0.730723199686	0.510086016034	0.822118490231	0.311937329785	0.0577049417257	0.818464357747	0.180123824555	0.0717131474104	
2.0	0.15879857559	1.0	1.0	0.693861507878	0.578443881526	0.496865168574	0.355255075045	0.0666562715817	0.910183165846	0.35446728096	0.0580179282869	
2.0	0.186273587277	0.921435088732	0.67360704953	0.806784768537	0.645845518594	0.57339005316	0.355255075045	0.0666562715817	0.910183165846	0.237697167056	0.0722111553785	
2.0	0.180267904468	0.827685937527	0.403099842592	0.732965640267	0.609850949959	0.550085262618	0.355255075045	0.0666562715817	0.910183165846	0.281689135816	0.0916334661355	
2.0	0.106813510588	0.492727278214	0.82473772902	0.906946274651	0.748371549954	0.529997029524	0.403551866506	0.0785706811958	1.0	0.311307272032	0.0831673306773	
2.0	0.19478177598	0.743338661666	0.829276841769	0.877839899821	0.884263817043	0.210416235275	0.403551866506	0.0785706811958	1.0	0.257418307978	0.0849103585657	
2.0	0.154280153388	0.524361279082	0.580373778778	0.956602475755	0.943075831942	0.242740275086	0.403551866506	0.0785706811958	1.0	0.453000511733	0.077938247012	
0.0	0.124287282412	0.373382009281	0.516569759747	1.0	1.0	0.220653633332	0.395084147773	0.108907201995	0.896352675635	0.432515600878	0.0537848605578	
1.0	0.0845438974957	0.240112991509	0.169773365129	0.817200779059	0.869953419889	0.130685239786	0.395084147773	0.108907201995	0.896352675635	0.276384451475	0.0413346613546	
0.0	0.0867897903959	0.241866412087	0.716517377818	0.889598855096	0.94223496294	0.136154093543	0.395084147773	0.108907201995	0.896352675635	0.255709554766	0.0714641434263	
